SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Fri Jun 02 14:42:00 CEST 2017
User: INFO_000
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB4H00879
Integration Time (usec): 80000 (USB4H00879)
Spectra Averaged: 1 (USB4H00879)
Boxcar Smoothing: 0 (USB4H00879)
Correct for Electrical Dark: No (USB4H00879)
Strobe/Lamp Enabled: No (USB4H00879)
Correct for Detector Non-linearity: No (USB4H00879)
Correct for Stray Light: No (USB4H00879)
Number of Pixels in Processed Spectrum: 3648
>>>>>Begin Processed Spectral Data<<<<<
345.13	1267.69
345.34	1267.69
345.56	1267.69
345.78	1232.88
345.99	1327.08
346.21	1708.01
346.42	1687.53
346.64	1638.38
346.86	1759.21
347.07	1699.81
347.29	1738.73
347.50	1593.32
347.72	1658.85
347.94	1722.34
348.15	1609.70
348.37	1626.09
348.59	1626.09
348.80	1630.18
349.02	1845.22
349.23	1894.37
349.45	1888.23
349.67	1945.57
349.88	1869.80
350.10	1886.18
350.31	1841.12
350.53	1814.50
350.75	1953.76
350.96	1828.84
351.18	1916.90
351.39	1894.37
351.61	1732.58
351.82	1869.80
352.04	1988.58
352.26	1828.84
352.47	1871.84
352.69	1925.09
352.90	1800.16
353.12	1832.93
353.34	1796.07
353.55	1951.71
353.77	1847.27
353.98	1857.51
354.20	1791.97
354.41	1890.28
354.63	2023.39
354.85	1986.53
355.06	1882.08
355.28	1847.27
355.49	1861.60
355.71	1873.89
355.92	1933.28
356.14	1943.52
356.35	1818.60
356.57	1888.23
356.79	1931.23
357.00	1818.60
357.22	2007.01
357.43	1855.46
357.65	1957.86
357.86	1822.69
358.08	1912.80
358.29	1970.15
358.51	1984.48
358.72	1927.14
358.94	1857.51
359.16	1912.80
359.37	1941.47
359.59	1953.76
359.80	1984.48
360.02	1996.77
360.23	1970.15
360.45	1978.34
360.66	1949.67
360.88	1882.08
361.09	1912.80
361.31	1949.67
361.52	1984.48
361.74	2156.51
361.95	2078.69
362.17	2035.68
362.38	2025.44
362.60	1959.91
362.81	2039.78
363.03	2002.91
363.24	2002.91
363.46	2111.46
363.67	2021.35
363.89	1964.00
364.10	1998.82
364.32	1970.15
364.53	2039.78
364.75	2002.91
364.96	2019.30
365.18	2019.30
365.39	2033.63
365.61	1957.86
365.82	2060.26
366.04	2004.96
366.25	1914.85
366.47	2068.45
366.68	2045.92
366.90	1959.91
367.11	2136.03
367.33	2074.59
367.54	2090.98
367.76	2013.15
367.97	2035.68
368.19	2017.25
368.40	2066.40
368.62	2047.97
368.83	1994.72
369.05	2039.78
369.26	1970.15
369.48	2074.59
369.69	2025.44
369.91	2054.11
370.12	2027.49
370.33	2107.36
370.55	1970.15
370.76	2080.74
370.98	2078.69
371.19	2017.25
371.41	2037.73
371.62	2033.63
371.84	2033.63
372.05	2140.13
372.27	2054.11
372.48	2011.11
372.69	2058.21
372.91	2181.09
373.12	2080.74
373.34	2035.68
373.55	2162.66
373.77	2093.02
373.98	2125.79
374.20	2207.71
374.41	2121.70
374.62	2133.98
374.84	2203.61
375.05	2232.29
375.27	2156.51
375.48	2254.81
375.70	2148.32
375.91	2283.49
376.12	2338.78
376.34	2201.57
376.55	2138.08
376.77	2289.63
376.98	2209.76
377.19	2166.75
377.41	2117.60
377.62	2179.04
377.84	2277.34
378.05	2346.97
378.27	2191.33
378.48	2326.49
378.69	2396.12
378.91	2306.01
379.12	2275.29
379.34	2279.39
379.55	2344.92
379.76	2330.59
379.98	2191.33
380.19	2301.92
380.41	2338.78
380.62	2308.06
380.83	2232.29
381.05	2191.33
381.26	2437.08
381.47	2334.68
381.69	2355.16
381.90	2467.80
382.12	2297.82
382.33	2215.90
382.54	2287.58
382.76	2291.68
382.97	2355.16
383.19	2312.16
383.40	2363.36
383.61	2316.25
383.83	2277.34
384.04	2361.31
384.25	2394.08
384.47	2353.12
384.68	2336.73
384.89	2410.46
385.11	2260.96
385.32	2377.69
385.54	2394.08
385.75	2371.55
385.96	2432.99
386.18	2406.36
386.39	2412.51
386.60	2303.96
386.82	2455.51
387.03	2437.08
387.24	2537.43
387.46	2541.53
387.67	2473.95
387.88	2510.81
388.10	2471.90
388.31	2451.42
388.52	2627.54
388.74	2549.72
388.95	2533.34
389.16	2541.53
389.38	2525.15
389.59	2574.30
389.80	2693.08
390.02	2549.72
390.23	2607.06
390.44	2580.44
390.66	2574.30
390.87	2494.43
391.08	2830.29
391.30	2686.94
391.51	2633.69
391.72	2721.75
391.94	2625.50
392.15	2637.78
392.36	2688.98
392.58	2484.19
392.79	2602.97
393.00	2684.89
393.22	2693.08
393.43	2715.61
393.64	2969.55
393.85	2875.35
394.07	2809.81
394.28	2803.67
394.49	2856.92
394.71	2818.00
394.92	2844.63
395.13	2789.33
395.35	2789.33
395.56	2887.64
395.77	2889.68
395.98	2858.96
396.20	2889.68
396.41	2895.83
396.62	2949.08
396.84	2879.44
397.05	2877.40
397.26	2887.64
397.47	3028.95
397.69	2830.29
397.90	3090.38
398.11	2863.06
398.32	2918.36
398.54	2930.64
398.75	2942.93
398.96	2955.22
399.18	3104.72
399.39	2985.94
399.60	3026.90
399.81	2887.64
400.03	3080.14
400.24	3395.53
400.45	2965.46
400.66	3016.66
400.88	3102.67
401.09	3225.55
401.30	3125.20
401.51	3239.89
401.73	3176.40
401.94	3172.30
402.15	3121.10
402.36	3172.30
402.58	3076.05
402.79	3258.32
403.00	3207.12
403.21	3319.76
403.43	3313.61
403.64	3317.71
403.85	3307.47
404.06	3250.13
404.27	3180.50
404.49	3284.94
404.70	3168.21
404.91	3518.41
405.12	3405.77
405.34	3340.24
405.55	3551.18
405.76	3248.08
405.97	3274.70
406.19	3499.98
406.40	3338.19
406.61	3413.96
406.82	3397.58
407.03	3356.62
407.25	3395.53
407.46	3588.04
407.67	3432.40
407.88	3491.79
408.09	3342.28
408.31	3418.06
408.52	3440.59
408.73	3469.26
408.94	3524.55
409.15	3545.03
409.37	3606.47
409.58	3610.57
409.79	3483.59
410.00	3573.71
410.21	3491.79
410.43	3559.37
410.64	3592.14
410.85	3692.49
411.06	3768.26
411.27	3717.06
411.48	3608.52
411.70	3600.33
411.91	3649.48
412.12	3817.41
412.33	3643.34
412.54	3659.72
412.76	3874.76
412.97	3641.29
413.18	3708.87
413.39	3735.50
413.60	3782.60
413.81	3696.58
414.03	3809.22
414.24	3796.93
414.45	3866.56
414.66	3645.38
414.87	3809.22
415.08	3807.17
415.30	3766.21
415.51	3880.90
415.72	3692.49
415.93	3745.73
416.14	3839.94
416.35	3938.24
416.56	3852.23
416.78	3899.33
416.99	3981.25
417.20	3911.62
417.41	3971.01
417.62	4093.89
417.83	4134.85
418.04	3936.20
418.26	4048.83
418.47	4038.59
418.68	4003.78
418.89	3958.72
419.10	4272.06
419.31	4159.42
419.52	4132.80
419.73	4153.28
419.95	4229.06
420.16	3989.44
420.37	4046.79
420.58	4194.24
420.79	3911.62
421.00	4188.10
421.21	4143.04
421.42	4100.03
421.63	4222.91
421.85	4179.90
422.06	4292.54
422.27	4323.26
422.48	4255.68
422.69	4298.69
422.90	4272.06
423.11	4372.41
423.32	4493.24
423.53	4554.68
423.75	4429.76
423.96	4573.11
424.17	4601.79
424.38	4517.82
424.59	4501.44
424.80	4687.80
425.01	4634.55
425.22	4519.87
425.43	4612.03
425.64	4745.14
425.85	4706.23
426.06	4825.01
426.28	4636.60
426.49	4519.87
426.70	4657.08
426.91	4675.51
427.12	4816.82
427.33	4818.87
427.54	4755.38
427.75	4771.77
427.96	4933.56
428.17	4822.97
428.38	4908.98
428.59	5046.20
428.80	4927.41
429.01	4968.37
429.23	4863.93
429.44	5232.56
429.65	5109.68
429.86	5218.22
430.07	5023.67
430.28	5085.11
430.49	5183.41
430.70	5265.33
430.91	5214.13
431.12	5171.12
431.33	5343.15
431.54	5318.57
431.75	5275.57
431.96	5230.51
432.17	5242.80
432.38	5347.25
432.59	5500.84
432.80	5580.71
433.01	5316.53
433.22	5443.50
433.43	5390.25
433.64	5466.03
433.85	5402.54
434.06	5554.09
434.27	5400.49
434.49	5627.82
434.70	5869.48
434.91	5740.46
435.12	5627.82
435.33	5617.58
435.54	5539.76
435.75	5545.90
435.96	5531.56
436.17	5513.13
436.38	5695.40
436.59	5859.24
436.80	5730.22
437.01	5949.35
437.22	5959.59
437.43	5853.09
437.64	5636.01
437.85	5928.87
438.06	5939.11
438.27	5988.26
438.48	5752.74
438.69	6160.29
438.90	5939.11
439.11	5959.59
439.32	6086.56
439.53	5978.02
439.74	6002.60
439.95	6098.85
440.16	6215.59
440.37	6053.80
440.57	6150.05
440.78	6219.68
440.99	6197.15
441.20	6082.47
441.41	5947.30
441.62	6320.03
441.83	6016.93
442.04	6360.99
442.25	6346.66
442.46	6340.51
442.67	6528.92
442.88	6639.51
443.09	6158.24
443.30	6422.43
443.51	6535.07
443.72	6467.49
443.93	6293.41
444.14	6565.79
444.35	6490.01
444.56	6647.71
444.77	6408.09
444.98	6569.88
445.19	6696.86
445.40	6545.31
445.61	6520.73
445.81	6797.21
446.02	6727.58
446.23	6541.21
446.44	6610.84
446.65	6825.88
446.86	6924.18
447.07	6856.60
447.28	7042.96
447.49	6954.90
447.70	6754.20
447.91	6735.77
448.12	6870.94
448.33	6875.03
448.54	7067.54
448.74	6983.57
448.95	6948.76
449.16	6954.90
449.37	7387.02
449.58	7110.55
449.79	7198.61
450.00	7038.87
450.21	7106.45
450.42	7237.52
450.63	7407.50
