SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Fri Jun 02 14:41:56 CEST 2017
User: INFO_000
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB4H00879
Integration Time (usec): 80000 (USB4H00879)
Spectra Averaged: 1 (USB4H00879)
Boxcar Smoothing: 0 (USB4H00879)
Correct for Electrical Dark: No (USB4H00879)
Strobe/Lamp Enabled: No (USB4H00879)
Correct for Detector Non-linearity: No (USB4H00879)
Correct for Stray Light: No (USB4H00879)
Number of Pixels in Processed Spectrum: 3648
>>>>>Begin Processed Spectral Data<<<<<
345.13	1241.07
345.34	1241.07
345.56	1241.07
345.78	1239.02
345.99	1318.89
346.21	1646.57
346.42	1740.77
346.64	1624.04
346.86	1796.07
347.07	1710.05
347.29	1703.91
347.50	1642.47
347.72	1675.24
347.94	1751.01
348.15	1587.18
348.37	1583.08
348.59	1705.96
348.80	1718.25
349.02	1761.25
349.23	1894.37
349.45	1812.45
349.67	1986.53
349.88	1787.88
350.10	1957.86
350.31	1853.41
350.53	1818.60
350.75	1925.09
350.96	1767.40
351.18	1929.19
351.39	1882.08
351.61	1794.02
351.82	1918.95
352.04	1820.64
352.26	1753.06
352.47	1804.26
352.69	1863.65
352.90	1753.06
353.12	1814.50
353.34	1916.90
353.55	1918.95
353.77	1875.94
353.98	1861.60
354.20	1877.99
354.41	1925.09
354.63	1974.24
354.85	2027.49
355.06	1890.28
355.28	1867.75
355.49	1947.62
355.71	1888.23
355.92	1859.56
356.14	1978.34
356.35	1877.99
356.57	1896.42
356.79	1920.99
357.00	1873.89
357.22	1947.62
357.43	1818.60
357.65	2004.96
357.86	1943.52
358.08	1888.23
358.29	2009.06
358.51	1908.71
358.72	1910.75
358.94	1976.29
359.16	1892.32
359.37	1953.76
359.59	1902.56
359.80	2054.11
360.02	1970.15
360.23	1943.52
360.45	2070.50
360.66	1982.43
360.88	1894.37
361.09	1900.52
361.31	1904.61
361.52	1949.67
361.74	1988.58
361.95	2131.94
362.17	1871.84
362.38	2123.74
362.60	1996.77
362.81	1961.95
363.03	1935.33
363.24	2017.25
363.46	2064.35
363.67	2039.78
363.89	1968.10
364.10	1986.53
364.32	2002.91
364.53	2101.22
364.75	1933.28
364.96	2033.63
365.18	2056.16
365.39	2027.49
365.61	1986.53
365.82	2082.78
366.04	2021.35
366.25	2056.16
366.47	2035.68
366.68	1994.72
366.90	2002.91
367.11	2090.98
367.33	2123.74
367.54	2011.11
367.76	2039.78
367.97	2062.30
368.19	2074.59
368.40	2052.06
368.62	1994.72
368.83	1988.58
369.05	2090.98
369.26	1955.81
369.48	1984.48
369.69	1984.48
369.91	2070.50
370.12	1994.72
370.33	2109.41
370.55	2017.25
370.76	2050.02
370.98	2144.22
371.19	2105.31
371.41	2037.73
371.62	1994.72
371.84	2050.02
372.05	2205.66
372.27	2090.98
372.48	2150.37
372.69	2082.78
372.91	2185.18
373.12	2234.33
373.34	2052.06
373.55	2203.61
373.77	2246.62
373.98	2109.41
374.20	2189.28
374.41	2285.53
374.62	2127.84
374.84	2127.84
375.05	2205.66
375.27	2170.85
375.48	2187.23
375.70	2201.57
375.91	2209.76
376.12	2285.53
376.34	2162.66
376.55	2252.77
376.77	2232.29
376.98	2150.37
377.19	2176.99
377.41	2113.50
377.62	2299.87
377.84	2351.07
378.05	2475.99
378.27	2217.95
378.48	2353.12
378.69	2355.16
378.91	2392.03
379.12	2310.11
379.34	2213.85
379.55	2324.44
379.76	2310.11
379.98	2189.28
380.19	2277.34
380.41	2328.54
380.62	2322.40
380.83	2250.72
381.05	2252.77
381.26	2389.98
381.47	2209.76
381.69	2199.52
381.90	2404.32
382.12	2301.92
382.33	2334.68
382.54	2342.88
382.76	2328.54
382.97	2406.36
383.19	2303.96
383.40	2467.80
383.61	2277.34
383.83	2242.53
384.04	2346.97
384.25	2359.26
384.47	2400.22
384.68	2426.84
384.89	2316.25
385.11	2381.79
385.32	2410.46
385.54	2396.12
385.75	2385.88
385.96	2408.41
386.18	2416.60
386.39	2523.10
386.60	2480.09
386.82	2541.53
387.03	2514.91
387.24	2523.10
387.46	2535.39
387.67	2488.28
387.88	2523.10
388.10	2465.75
388.31	2559.96
388.52	2586.58
388.74	2570.20
388.95	2576.34
389.16	2469.85
389.38	2564.06
389.59	2572.25
389.80	2615.26
390.02	2545.63
390.23	2590.68
390.44	2566.10
390.66	2596.82
390.87	2564.06
391.08	2627.54
391.30	2723.80
391.51	2645.98
391.72	2682.84
391.94	2617.30
392.15	2635.74
392.36	2635.74
392.58	2691.03
392.79	2736.09
393.00	2721.75
393.22	2781.14
393.43	2736.09
393.64	2826.20
393.85	2701.27
394.07	2658.26
394.28	2832.34
394.49	2775.00
394.71	2807.77
394.92	2867.16
395.13	2766.81
395.35	2779.09
395.56	2877.40
395.77	2775.00
395.98	2832.34
396.20	2953.17
396.41	2889.68
396.62	2861.01
396.84	2869.20
397.05	2908.12
397.26	2885.59
397.47	3067.86
397.69	2840.53
397.90	2985.94
398.11	2887.64
398.32	2977.75
398.54	2873.30
398.75	2961.36
398.96	2904.02
399.18	3153.87
399.39	2998.23
399.60	3039.19
399.81	2947.03
400.03	3006.42
400.24	3332.05
400.45	2998.23
400.66	3121.10
400.88	3076.05
401.09	3250.13
401.30	3133.39
401.51	3239.89
401.73	3252.17
401.94	3133.39
402.15	3188.69
402.36	3084.24
402.58	3241.93
402.79	3395.53
403.00	3215.31
403.21	3299.28
403.43	3233.74
403.64	3418.06
403.85	3266.51
404.06	3360.72
404.27	3237.84
404.49	3270.61
404.70	3217.36
404.91	3409.87
405.12	3344.33
405.34	3264.46
405.55	3487.69
405.76	3133.39
405.97	3313.61
406.19	3381.20
406.40	3323.85
406.61	3387.34
406.82	3416.01
407.03	3295.18
407.25	3489.74
407.46	3309.52
407.67	3499.98
407.88	3518.41
408.09	3446.73
408.31	3352.52
408.52	3518.41
408.73	3383.24
408.94	3407.82
409.15	3446.73
409.37	3682.25
409.58	3690.44
409.79	3538.89
410.00	3661.77
410.21	3698.63
410.43	3629.00
410.64	3469.26
410.85	3588.04
411.06	3573.71
411.27	3735.50
411.48	3612.62
411.70	3710.92
411.91	3774.41
412.12	3774.41
412.33	3723.21
412.54	3618.76
412.76	3776.45
412.97	3813.32
413.18	3715.02
413.39	3717.06
413.60	3911.62
413.81	3737.54
414.03	3784.65
414.24	3680.20
414.45	3905.48
414.66	3780.55
414.87	3831.75
415.08	3764.17
415.30	3796.93
415.51	3913.67
415.72	3809.22
415.93	3921.86
416.14	3911.62
416.35	4020.16
416.56	3909.57
416.78	4011.97
416.99	3885.00
417.20	4014.02
417.41	4087.75
417.62	4016.07
417.83	4059.07
418.04	3944.39
418.26	4036.55
418.47	3966.92
418.68	4097.99
418.89	4024.26
419.10	4231.10
419.31	4040.64
419.52	4126.66
419.73	4118.47
419.95	4206.53
420.16	4022.21
420.37	4157.38
420.58	4274.11
420.79	4032.45
421.00	4263.87
421.21	4261.82
421.42	4124.61
421.63	4313.02
421.85	4280.25
422.06	4343.74
422.27	4343.74
422.48	4388.80
422.69	4388.80
422.90	4267.97
423.11	4296.64
423.32	4450.24
423.53	4540.35
423.75	4575.16
423.96	4505.53
424.17	4526.01
424.38	4591.55
424.59	4560.83
424.80	4614.07
425.01	4521.92
425.22	4550.59
425.43	4661.18
425.64	4757.43
425.85	4790.20
426.06	4642.75
426.28	4718.52
426.49	4577.21
426.70	4599.74
426.91	4861.88
427.12	4769.72
427.33	4925.36
427.54	4845.49
427.75	4747.19
427.96	4954.04
428.17	4954.04
428.38	4978.61
428.59	5089.20
