SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Fri Jun 02 14:51:08 CEST 2017
User: INFO_000
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB4H00879
Integration Time (usec): 80000 (USB4H00879)
Spectra Averaged: 1 (USB4H00879)
Boxcar Smoothing: 0 (USB4H00879)
Correct for Electrical Dark: No (USB4H00879)
Strobe/Lamp Enabled: No (USB4H00879)
Correct for Detector Non-linearity: No (USB4H00879)
Correct for Stray Light: No (USB4H00879)
Number of Pixels in Processed Spectrum: 3648
>>>>>Begin Processed Spectral Data<<<<<
345.13	1208.30
345.34	1208.30
345.56	1208.30
345.78	1279.98
345.99	1325.04
346.21	1810.40
346.42	1691.62
346.64	1665.00
346.86	1832.93
347.07	1738.73
347.29	1679.33
347.50	1650.66
347.72	1722.34
347.94	1675.24
348.15	1607.66
348.37	1615.85
348.59	1681.38
348.80	1638.38
349.02	1796.07
349.23	1890.28
349.45	1824.74
349.67	1880.04
349.88	1757.16
350.10	1957.86
350.31	1783.78
350.53	1773.54
350.75	2004.96
350.96	1843.17
351.18	1839.08
351.39	1791.97
351.61	1796.07
351.82	1806.31
352.04	1949.67
352.26	1865.70
352.47	1933.28
352.69	1933.28
352.90	1763.30
353.12	1855.46
353.34	1884.13
353.55	1955.81
353.77	1808.36
353.98	1916.90
354.20	1802.21
354.41	1941.47
354.63	1949.67
354.85	2056.16
355.06	1918.95
355.28	1804.26
355.49	1851.36
355.71	1798.12
355.92	1810.40
356.14	1904.61
356.35	1781.73
356.57	1894.37
356.79	1912.80
357.00	1918.95
357.22	1988.58
357.43	1828.84
357.65	1947.62
357.86	1910.75
358.08	1863.65
358.29	1980.39
358.51	1882.08
358.72	2031.58
358.94	1918.95
359.16	1970.15
359.37	1927.14
359.59	2023.39
359.80	1988.58
360.02	1970.15
360.23	1953.76
360.45	2023.39
360.66	1916.90
360.88	1849.32
361.09	1877.99
361.31	1964.00
361.52	1906.66
361.74	2019.30
361.95	2068.45
362.17	1867.75
